name,lon,lat,5_PD_PF,6_PD_PF,7_PD_PF,8_PD_PF,9_PD_PF,10_PD_PF,average_PD
34285,121.3458403,31.23492406,3534.862907,3368.490904,3415.146406,3641.321537,3591.700242,3498.875501,3508.399583
34309,121.3437982,31.24070911,3347.167624,3571.554963,3287.117156,3567.956381,3324.048907,2797.950915,3315.965991
34310,121.3442257,31.24024045,2954.583385,3034.125855,3019.483503,3006.937522,3821.344651,3880.609601,3286.180753
34311,121.3441808,31.23972042,3950.409772,4063.160062,4062.392003,4004.293923,3794.986315,3266.651211,3856.982214
34314,121.3446395,31.24073269,3702.084198,3478.15759,3754.188186,3866.505715,4012.487527,3611.400067,3737.470547
34315,121.3494268,31.23689291,2080.532113,2050.309184,1959.311658,2106.889916,1962.426868,2120.224515,2046.615709
36435,121.3433886,31.23119028,3587.399794,3526.695393,3527.238048,3632.925683,3330.601429,3653.658577,3543.086487
36440,121.3469741,31.23517561,3334.009749,3168.724683,3223.213127,3383.70192,2253.934361,1518.324075,2813.651319
36441,121.3479703,31.23550521,3430.928008,3095.205579,3371.249872,3003.909845,2663.509147,2345.868172,2985.11177
36442,121.3484767,31.23564562,2555.574363,2795.762013,2693.454621,2477.214435,2346.819427,1771.135025,2439.993314
36443,121.3489844,31.23578059,3376.793952,3372.2721,3536.146857,3315.386234,3491.274679,3775.463291,3477.889519
36444,121.3461941,31.23181295,1874.459955,1752.471934,1806.177386,1675.951979,1446.49919,1469.521342,1670.846964
36445,121.3462783,31.23129473,1689.749134,1793.895552,1904.061543,1718.671177,1904.738697,1419.232224,1738.391388
36446,121.3463215,31.23077144,3464.876359,3296.765206,3294.01716,3514.748291,2857.248214,2059.993511,3081.27479
36447,121.3463928,31.23025218,2349.842402,2223.71331,2126.243957,2068.787968,1763.229424,1573.385789,2017.533808
36448,121.3464138,31.22972688,2570.653238,2468.324056,2422.602426,2590.947267,2359.731004,1680.265278,2348.753878
36449,121.3469982,31.23304145,2056.207496,2145.362057,2025.689552,1914.372797,2140.723287,1714.900637,1999.542637
36450,121.3469061,31.23355696,2348.632366,2206.195174,2408.112679,2262.68226,2141.978519,1755.672964,2187.212327
36451,121.346902,31.23408289,1201.14251,1186.670815,1126.749107,1345.390702,1612.39719,1732.17007,1367.420066
36452,121.3468514,31.2346059,1557.921204,1421.794527,1472.267102,1359.37239,1045.604343,843.1604466,1283.353336
36453,121.3465796,31.23253594,2966.360218,2751.656054,2741.621629,3233.654532,2801.102351,1732.06522,2704.410001
36454,121.3461002,31.23233159,3306.183567,3633.610877,3689.977194,3088.411706,2127.689567,1570.232374,2902.684214
36455,121.3475815,31.23264177,3434.184416,3546.354786,3374.250227,3655.744797,3999.545728,2342.084701,3392.027442
36456,121.3480176,31.23313631,1833.116958,1775.969229,1756.601433,1990.930353,2052.451082,2333.273551,1957.057101
36457,121.3478878,31.23364444,1684.961518,1404.189602,1515.937061,1693.386377,1806.852389,1851.294193,1659.436857
36458,121.3477743,31.23415636,1313.440674,1461.392507,1438.44478,1392.577749,1359.171536,1690.382324,1442.568262
36459,121.3476166,31.23465258,1509.947883,1470.322119,1438.065136,1666.098858,2067.528255,1787.98668,1656.658155
36460,121.3475215,31.235169,1586.283753,1904.159977,1592.029045,1746.64099,1953.872377,1945.457652,1788.073966
36461,121.3482493,31.23211738,1855.848464,1937.828643,1803.060701,1672.742767,1630.586761,1547.805757,1741.312182
36462,121.3483571,31.23160319,1621.179849,1623.918062,1653.848201,1754.501128,1807.04406,2035.86876,1749.393343
36463,121.3484736,31.23109197,3133.019276,2811.737453,3071.527112,3511.404437,4080.868751,3861.385505,3411.657089
36464,121.348591,31.23058151,1891.769154,1852.29952,2065.934975,1909.028139,1713.9899,2013.690734,1907.785403
36465,121.3486953,31.23006806,2458.779069,2386.827929,2457.616336,2389.67301,2182.592663,2168.466591,2340.659266
36466,121.3486284,31.2326841,3779.95169,3497.240037,3553.14937,3777.338341,4011.069436,2917.763519,3589.418732
36467,121.3491538,31.2327065,3690.534826,3466.163079,3519.874621,3801.559783,3974.946626,3067.579989,3586.776487
36468,121.3439917,31.23161232,2425.5203,2320.288981,2270.023611,2086.378649,1798.541325,1678.466186,2096.536509
36469,121.3439957,31.23108643,2244.500113,2497.624492,2487.902499,2329.752167,2384.27306,2614.630011,2426.447057
36471,121.3435421,31.23109832,3587.399709,3526.695355,3527.238003,3632.92548,3330.601238,3653.658367,3543.086359
36472,121.3435394,31.23401756,1765.742675,1824.765549,1744.139694,1712.81382,1861.13482,1734.578032,1773.862432
36473,121.3435393,31.23349158,1417.582839,1505.725174,1546.817919,1607.387286,1846.955321,1954.390105,1646.476441
36474,121.3435392,31.23296561,873.8958354,882.1794116,867.4951566,852.138648,1003.274532,1073.656804,925.4400645
36476,121.3435845,31.23622748,2485.277244,2553.554365,2584.434026,2126.873101,2032.592122,2141.903955,2320.772469
36477,121.3436203,31.23570302,2081.307724,2540.015819,2170.426414,1742.32131,1802.474496,2033.511094,2061.676142
36478,121.3436388,31.2351778,2230.512098,2084.528508,2078.86177,2226.803016,2163.582759,2022.297752,2134.430984
36479,121.3436407,31.23465183,1632.568162,1854.085577,1690.057695,1708.27993,2053.904027,2736.747834,1945.940537
36480,121.3438945,31.23289166,1374.001503,1215.943003,1209.005547,1638.82402,1454.642014,1269.159763,1360.262642
36481,121.3438957,31.23236568,2006.292042,1818.456646,1786.716562,2197.722595,2377.176829,1882.07125,2011.405988
36482,121.3438453,31.23394187,1964.176148,1876.731408,1948.952511,2010.134999,1897.15491,1653.761469,1891.818574
36483,121.3445007,31.23345361,2018.785865,1684.497187,1906.062334,2302.185958,2405.082512,804.4008297,1853.502448
36484,121.3439766,31.23342276,2373.56097,2213.341405,2241.887249,1903.767259,1483.068896,659.5288693,1812.525775
36485,121.3449309,31.23278004,1996.560156,2119.282972,1986.286172,1490.938969,1883.941115,2153.18511,1938.365749
36486,121.3449869,31.23329992,1950.891054,1602.631125,1817.671851,2067.131697,2540.245282,2501.721373,2080.04873
36487,121.3444906,31.23222034,2496.475645,2238.182827,2281.665452,2809.740607,3111.969464,2071.044002,2501.513
36488,121.3439783,31.23212891,2875.151054,2864.393571,2817.498571,2963.136137,2159.65766,2399.745778,2679.930462
36489,121.3445189,31.23451279,2668.540926,2501.370021,2610.702756,2961.672241,2642.258287,2920.05458,2717.433135
36490,121.3440156,31.23436146,3385.798192,3162.456927,3438.132819,3607.223697,3502.071853,2848.304409,3323.997983
36491,121.3450187,31.23403585,900.6590681,895.3878752,937.222306,952.7117053,1012.68874,1532.374325,1038.507337
36492,121.3450247,31.23350997,1984.03721,1916.287326,2057.834867,1917.28049,1810.746923,1666.644478,1892.138549
36493,121.3453637,31.23472306,2609.439014,2465.551617,2653.410424,2955.70478,3003.320479,2924.458928,2768.64754
36494,121.3458866,31.23438887,1064.026668,1086.857046,1086.018202,1258.680518,1626.782323,1549.773549,1278.689718
36495,121.3459369,31.23386584,1548.298418,1487.468869,1240.707143,1242.414871,1232.506273,1449.088819,1366.747399
36496,121.3460207,31.23334722,1491.441644,1439.448804,1428.469306,1358.854616,1397.832448,1712.279039,1471.387643
36497,121.346041,31.23282219,1282.444167,1282.505224,1256.397,1391.739817,1530.681702,1360.096918,1350.644138
36498,121.3463547,31.23506654,3321.510034,3266.012303,3314.757996,3362.291665,3274.461711,3045.187411,3264.036853
36499,121.3455685,31.23238612,3025.122755,2921.506611,2966.000963,3132.84032,2607.405986,941.3639254,2599.040093
36500,121.3450588,31.23228133,2357.487439,2296.234844,2352.298415,2596.868053,2629.935583,1544.20618,2296.171753
36501,121.3494041,31.23534971,2773.760032,2867.645421,2767.654598,2810.344627,2729.875227,2999.8393,2824.853201
36502,121.3496367,31.23487882,2116.38896,1842.633786,1878.783908,1894.802997,1743.473458,1981.613014,1909.616021
36503,121.3491871,31.23323387,1341.497413,1152.64728,1189.386784,1252.012243,1601.875367,1764.028931,1383.57467
36504,121.3490589,31.23374339,2269.961411,2168.386054,2211.00446,2458.752596,2614.073153,2262.887811,2330.844247
36506,121.3499732,31.2341092,2845.091879,2634.145216,2783.859639,2740.92828,2954.356266,2739.720784,2783.017011
36507,121.3504253,31.23320235,1682.050409,1493.981146,1750.527179,1633.439975,2196.679024,1985.762076,1790.406635
36508,121.3501321,31.23274098,3652.283684,3541.684597,3594.652981,3761.539237,3991.878109,2884.929362,3571.161328
36509,121.3496061,31.23274119,3407.404302,3350.903364,3403.130766,3739.337134,4027.387396,3116.980583,3507.523924
36510,121.3508313,31.23223496,2321.16173,2137.172406,2126.220415,2507.741323,2579.789311,2598.469497,2378.425781
36511,121.3512101,31.23145148,2512.10755,2310.065983,2362.609656,2465.430704,2644.836961,2755.277962,2508.388136
36512,121.3519171,31.23151627,1321.413995,1358.508296,1296.98736,1526.376052,1284.663122,1406.104946,1365.675629
36513,121.3515623,31.23125944,3346.157946,3181.103741,3177.183024,3563.889312,4188.629553,4023.13526,3580.016473
36514,121.3513521,31.2319786,2929.593909,2721.208789,2880.823914,2773.825234,2716.03413,2232.066283,2708.925377
36517,121.3508669,31.23367195,2121.072669,1995.987237,1981.625486,2156.503082,2290.374807,2527.523848,2178.847855
36518,121.350342,31.233675,2804.281614,2916.994615,2719.535775,2507.265447,2174.975188,2370.876277,2582.321486
36525,121.3523671,31.23186358,2425.947267,2467.943947,2453.891463,2400.498183,1335.872746,865.0222132,1991.529303
36526,121.3530424,31.23265025,2683.038211,2827.795314,2787.65232,2429.312878,2373.404938,2218.358409,2553.260345
36527,121.3526307,31.23231604,2751.570244,2571.517295,2509.880653,2641.659174,2660.238385,2365.430363,2583.382686
36528,121.3525965,31.2317912,2199.082717,2093.654588,2201.317367,1943.154126,1134.875382,477.630837,1674.952503
36529,121.3520413,31.23279244,3469.551514,3581.139336,3636.876349,3577.83422,3922.535252,1849.654557,3339.598538
36530,121.3515154,31.23279024,2793.657939,2688.960338,2791.869145,3228.585999,3650.790765,1536.780571,2781.774126
36531,121.3509905,31.23276926,3450.580813,3504.353974,3390.751307,3724.923769,4069.831427,2677.864278,3469.717595
36532,121.3526244,31.23314229,3756.781499,3755.992767,3755.491173,3924.573958,3816.133815,2982.915924,3665.314856
36545,121.353565,31.23194502,2990.879672,3107.738597,3199.540091,3263.743517,2630.231774,2022.138873,2869.045421
36546,121.353791,31.23211964,2663.416744,2495.794398,2567.414314,2691.274729,2814.520881,2056.311769,2548.122139
36574,121.3531424,31.23177688,1925.65127,1760.480596,1869.453269,2075.695876,1523.441448,911.8228009,1677.757543
36575,121.3526166,31.23177008,2745.709136,2431.815636,2596.453555,2404.342642,1382.818166,570.3590327,2021.916361
36580,121.3540459,31.23159345,827.5036149,615.2662827,747.2921702,776.4469752,940.6386676,1455.269382,893.7361821
36607,121.3573228,31.22767939,3772.385673,3936.931252,3939.318011,3932.654553,3935.036735,3948.580282,3910.817751
38359,121.3470724,31.22845666,3123.993761,3122.567797,3063.81667,3340.179304,3797.332507,3691.570439,3356.576746
38360,121.3475984,31.22845731,3555.18242,3277.810798,3383.777145,3662.99856,3951.782416,3735.234549,3594.464314
38361,121.3481244,31.22845796,3593.109505,3590.627752,3700.847734,3586.77872,3655.402863,3578.03393,3617.466751
38362,121.3486503,31.22845476,3394.118464,3278.767526,3331.490681,3440.078664,3783.632659,3650.144828,3479.70547
38363,121.3443195,31.2269732,2318.924206,2739.800953,2691.119401,2504.754048,2337.784137,2270.201438,2477.097364
38365,121.3440527,31.22772813,1984.09909,2405.638983,2161.470323,2164.35379,3291.888504,3216.107911,2537.259767
38366,121.3460205,31.22845695,2726.808018,2515.766202,2721.135231,2935.145991,3615.257264,2977.598974,2915.28528
