name,lon,lat,5_PD_PF,6_PD_PF,7_PD_PF,8_PD_PF,9_PD_PF,10_PD_PF,average_PD
41184,121.4526627,31.22186826,51.45549249,79.66746394,41.09226686,5.813904261,5.813904261,5.813904261,31.60948935
41185,121.4521461,31.22177771,278.0094436,147.8994877,199.9110897,48.79468652,4.064551251,4.064551251,113.790635
41186,121.4516343,31.22166721,101.1859073,98.17417917,101.8828508,10.56699312,160.3152549,345.4974689,136.2704424
41187,121.451159,31.22144433,13.50033463,42.08480937,13.50033463,13.50033463,324.3465761,345.3327856,125.3775292
41188,121.4507238,31.22115037,426.30962,264.0977906,307.8879512,532.288789,1207.288743,1055.755824,632.2714529
43397,121.4406239,31.21733682,1267.319848,1433.306952,1358.247563,1420.670018,1749.723281,1504.019391,1455.547842
43401,121.4394361,31.21717288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43402,121.4399475,31.2172747,1944.105448,2032.602968,1973.848935,1940.574718,1815.045248,1259.494271,1827.611931
43403,121.4384281,31.21700254,390.4765002,190.6907628,139.0723758,469.6765116,13.89118944,13.89118944,202.9497549
43407,121.4399607,31.21641646,858.6537413,818.2157161,813.7174092,1187.744055,918.9339446,519.3881741,852.7755067
43408,121.4397252,31.21594762,1003.164163,911.1175387,936.602176,899.8119088,1389.114794,875.2926739,1002.517209
43409,121.4378677,31.21689251,395.3172828,592.5155887,431.18684,248.737223,131.2288611,23.19922909,303.6975041
43410,121.4373654,31.21674997,29.00806311,37.69354201,25.21223296,3.701024616,85.0853564,74.68633626,42.56442589
43411,121.4368544,31.21664919,391.1726301,349.0513598,416.8185016,236.1348743,15.05603463,15.05603463,237.2149058
43412,121.4363467,31.21652588,102.8335483,180.9425713,117.6876904,85.85957372,6.42371166,6.42371166,83.36180118
43413,121.4358366,31.21641697,50.05176021,37.13172356,21.9365605,11.36208494,197.5945002,364.6182677,113.7824829
43414,121.4353267,31.21630699,54.53077159,11.95997756,159.4115554,1.040340664,1.040340664,1.040340664,38.17055443
43436,121.4415257,31.21677867,73.76479443,65.71020327,129.6011331,115.1207408,174.420621,337.241062,149.3097591
